Unnamed: 0,Focal Plane Image,Time Stream Image,Number of Detectors,Y and X Extent Ratio,Mean abs(Correlation),Mean abs(Time Lag),Y Hist Max and Adjacent/Number of Detectors,Within 0.1 of Y Hist Max/Number of Detectors,TOD,Start Index,Stop Index,Start Ctime,Stop Ctime,Median Ctime,ra,dec,ra with TOD Offsets,dec with TOD Offsets,Type,Glitch
28,TOD_1566011006.1566020087.ar5:f090_entire_array_tslice_226300-226820.png,TOD_1566011006.1566020087.ar5:f090_snipTOD_tslice_226300-226820.png,34.0,0.54784302982585,0.3218827123138963,0.4545454545454545,0.3823529411764705,0.7352941176470589,1566011006.1566020087.ar5:f090,226300.0,226820.0,1566011577.768919,1566011579.082005,1566011578.425462,-5.2365078954968025,-0.1657711448337241,-0.0962367879808603,-0.0107926331011215,Original,Unlabeled
29,TOD_1566011006.1566020087.ar5:f090_entire_array_tslice_231704-232111.png,TOD_1566011006.1566020087.ar5:f090_snipTOD_tslice_231704-232111.png,39.0,0.6217582549560181,0.2928719417569022,1.3157894736842106,0.5384615384615384,0.5641025641025641,1566011006.1566020087.ar5:f090,231704.0,232111.0,1566011591.441198,1566011592.46839,1566011591.954794,-6.656471236553148,2.3244991172141023,-0.1204059912832217,0.0319804693291756,Original,Unlabeled
30,TOD_1566011006.1566020087.ar5:f090_entire_array_tslice_232355-232757.png,TOD_1566011006.1566020087.ar5:f090_snipTOD_tslice_232355-232757.png,5.0,0.843620320903708,0.5487640279848117,0.0,0.4,1.0,1566011006.1566020087.ar5:f090,232355.0,232757.0,1566011593.088247,1566011594.102792,1566011593.595518,-5.502638689957451,0.4574409070170201,-0.1005618549342078,-0.00048274238705,Original,Unlabeled
31,TOD_1566011006.1566020087.ar5:f090_entire_array_tslice_236322-236724.png,TOD_1566011006.1566020087.ar5:f090_snipTOD_tslice_236322-236724.png,4.0,0.4825226266778148,0.7683065154435212,0.0,0.75,0.75,1566011006.1566020087.ar5:f090,236322.0,236724.0,1566011603.124876,1566011604.139418,1566011603.6321468,-6.030709635706341,1.296598995094452,-0.1096930282601676,0.0143070890308962,Original,Unlabeled
32,TOD_1566011006.1566020087.ar5:f090_entire_array_tslice_243077-243484.png,TOD_1566011006.1566020087.ar5:f090_snipTOD_tslice_243077-243484.png,45.0,1.2402739572246009,0.5137771089397029,1.2818181818181815,0.6666666666666666,0.4888888888888889,1566011006.1566020087.ar5:f090,243077.0,243484.0,1566011620.215223,1566011621.242415,1566011620.728819,-6.4612440729648615,2.300021999323352,-0.1176351503933344,0.0326171380105151,Original,Unlabeled
33,TOD_1566011006.1566020087.ar5:f090_entire_array_tslice_247124-247530.png,TOD_1566011006.1566020087.ar5:f090_snipTOD_tslice_247124-247530.png,17.0,1.4212834343232157,0.5192633993861505,0.0147058823529411,0.4705882352941176,0.6470588235294118,1566011006.1566020087.ar5:f090,247124.0,247530.0,1566011630.454247,1566011631.478909,1566011630.966578,-2.954672095601385,-3.5360232592704626,-0.0566705648655617,-0.0698368546430376,Original,Unlabeled
34,TOD_1566011006.1566020087.ar5:f090_entire_array_tslice_250754-251157.png,TOD_1566011006.1566020087.ar5:f090_snipTOD_tslice_250754-251157.png,14.0,0.6570629616109477,0.3094556983765233,3.241758241758242,0.3571428571428571,0.4285714285714285,1566011006.1566020087.ar5:f090,250754.0,251157.0,1566011639.638256,1566011640.655328,1566011640.146792,-6.122277920884001,1.8387422068192567,-0.111416595731846,0.0239966750707008,Original,Unlabeled
35,TOD_1566011006.1566020087.ar5:f090_entire_array_tslice_253404-253804.png,TOD_1566011006.1566020087.ar5:f090_snipTOD_tslice_253404-253804.png,5.0,1.284005693408001,0.4444407685240206,40.7,0.6,0.6,1566011006.1566020087.ar5:f090,253404.0,253804.0,1566011646.342834,1566011647.352315,1566011646.8475745,-2.826481651759664,-3.234118667964187,-0.0553957576160594,-0.063745338918576,Original,Unlabeled
36,TOD_1566011006.1566020087.ar5:f090_entire_array_tslice_257207-257610.png,TOD_1566011006.1566020087.ar5:f090_snipTOD_tslice_257207-257610.png,5.0,0.8436203209037116,0.5706102371894051,0.0,0.4,1.0,1566011006.1566020087.ar5:f090,257207.0,257610.0,1566011655.96453,1566011656.981602,1566011656.473066,-6.018181683957395,1.556256825500205,-0.1092056158579564,0.0183282369930271,Original,Unlabeled
0,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_0-204.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_0-204.png,4.0,1.3428243106758233,0.4451620344231596,37.5,0.25,0.25,1566011664.1566020171.ar5:f090,0.0,204.0,1566011662.686819,1566011663.200415,1566011662.9436169,-2.9476444476027592,-3.307893444741864,-0.0550923141782347,-0.0681211494285586,Original,Unlabeled
1,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_6727-7132.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_6727-7132.png,14.0,0.3400358923358721,0.3758634131174614,1.164835164835165,0.6428571428571429,0.9285714285714286,1566011664.1566020171.ar5:f090,6727.0,7132.0,1566011679.706323,1566011680.728455,1566011680.217389,-3.836240651739725,-2.006402826930399,-0.0718147394560813,-0.0432197699048942,Original,Unlabeled
2,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_8037-8438.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_8037-8438.png,4.0,2.21710850860778,0.578855951024836,0.0,0.5,0.75,1566011664.1566020171.ar5:f090,8037.0,8438.0,1566011683.020662,1566011684.032674,1566011683.526668,-5.7797672515325065,1.787349399001883,-0.1052916454518134,0.0226151045698549,Original,Unlabeled
3,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_26047-26456.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_26047-26456.png,19.0,0.510885417260766,0.3394639455377302,2.345029239766082,0.2105263157894736,0.3684210526315789,1566011664.1566020171.ar5:f090,26047.0,26456.0,1566011728.586486,1566011729.618738,1566011729.102612,-4.254119919026973,-0.7658112258903581,-0.0788718080118983,-0.0218441195827468,Original,Unlabeled
4,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_30610-31012.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_30610-31012.png,5.0,2.400265751025172,0.4931291748007554,0.7,0.4,0.4,1566011664.1566020171.ar5:f090,30610.0,31012.0,1566011740.131013,1566011741.145555,1566011740.638284,-2.64747321268803,-2.958771021958278,-0.0510291169748227,-0.0598864868783322,Original,Unlabeled
5,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_37674-38077.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_37674-38077.png,6.0,0.5661765648872535,0.5822513549196725,0.0,0.3333333333333333,1.0,1566011664.1566020171.ar5:f090,37674.0,38077.0,1566011758.003135,1566011759.02021,1566011758.511671,-2.963371466536862,-3.251965336786585,-0.0566852022726607,-0.0649882654601463,Original,Unlabeled
6,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_42698-43101.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_42698-43101.png,5.0,0.5921809674965515,0.6366852034407681,0.0,0.4,1.0,1566011664.1566020171.ar5:f090,42698.0,43101.0,1566011770.714001,1566011771.731072,1566011771.222536,-3.3928961657563472,-1.9938760427879425,-0.0640694420786415,-0.0430393623623589,Original,Unlabeled
7,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_47336-47737.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_47336-47737.png,5.0,0.3811171335364275,0.5121094717313314,0.6,0.6,0.8,1566011664.1566020171.ar5:f090,47336.0,47737.0,1566011782.448276,1566011783.460287,1566011782.954281,-5.820763536798069,2.1501287155097257,-0.105922010336701,0.0290845681549899,Original,Unlabeled
8,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_48803-49205.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_48803-49205.png,7.0,1.0956860729284978,0.3615067534097112,46.57142857142857,0.2857142857142857,0.2857142857142857,1566011664.1566020171.ar5:f090,48803.0,49205.0,1566011786.159828,1566011787.17437,1566011786.667099,-3.572401752318958,-1.6772431211573018,-0.0669397610870373,-0.0374441603119694,Original,Unlabeled
9,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_59176-59581.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_59176-59581.png,9.0,0.4622136588111667,0.722675233107126,0.0,0.4444444444444444,1.0,1566011664.1566020171.ar5:f090,59176.0,59581.0,1566011812.403821,1566011813.425952,1566011812.914886,-6.46435740213801,3.4374118997628225,-0.1160395659650128,0.0499977932867417,Original,Unlabeled
10,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_71035-71436.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_71035-71436.png,4.0,0.4035588423700038,0.5834212755254734,0.5,0.25,0.5,1566011664.1566020171.ar5:f090,71035.0,71436.0,1566011842.407439,1566011843.419451,1566011842.913445,-5.3279115547298055,1.7717734924879478,-0.0974246454364385,0.022527273705241,Original,Unlabeled
11,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_72638-73042.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_72638-73042.png,7.0,1.2566736756253192,0.5330881085003378,0.0,0.2857142857142857,1.0,1566011664.1566020171.ar5:f090,72638.0,73042.0,1566011846.463076,1566011847.482673,1566011846.972877,-5.033395593924912,1.6909450127866847,-0.0921660422128111,0.0209296602820884,Original,Unlabeled
12,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_74266-74725.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_74266-74725.png,28.0,0.6657085931323331,0.4120434480699341,0.2354497354497354,0.5,0.5714285714285714,1566011664.1566020171.ar5:f090,74266.0,74725.0,1566011850.581958,1566011851.740712,1566011851.161335,-2.885471445982176,-2.4566742066185605,-0.0547107848007928,-0.051937342214404,Original,Unlabeled
13,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_80231-80635.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_80231-80635.png,10.0,3.748189540762463,0.4937368746789847,0.6222222222222222,0.8,0.9,1566011664.1566020171.ar5:f090,80231.0,80635.0,1566011865.673583,1566011866.693184,1566011866.183384,-3.4304141205020287,-1.3171292753194468,-0.0641379501171504,-0.0314759520497768,Original,Unlabeled
14,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_123319-123722.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_123319-123722.png,6.0,0.6596156987314918,0.3770647022105125,53.73333333333333,0.5,0.5,1566011664.1566020171.ar5:f090,123319.0,123722.0,1566011974.687473,1566011975.704545,1566011975.196009,-4.244943975815688,1.3733406073170504,-0.0776615221032149,0.0085473943261169,Original,Unlabeled
15,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_132079-132251.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_132079-132251.png,4.0,2.805775796967324,0.4533533622791455,57.16666666666666,0.25,0.25,1566011664.1566020171.ar5:f090,132079.0,132251.0,1566011996.850531,1566011997.283166,1566011997.066848,-1.4307302526284649,-3.462756759276475,-0.0306755343644058,-0.069648844289037,Original,Unlabeled
16,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_135324-135730.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_135324-135730.png,13.0,1.1725542716581223,0.6694075872369205,0.0,0.3076923076923077,1.0,1566011664.1566020171.ar5:f090,135324.0,135730.0,1566012005.060472,1566012006.085134,1566012005.572803,-4.96757945455257,2.8675914934313176,-0.0908947814608909,0.0413555274201231,Original,Unlabeled
17,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_139035-139439.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_139035-139439.png,15.0,0.6563384370256035,0.2736725367283671,18.63809523809524,0.4666666666666667,0.6666666666666666,1566011664.1566020171.ar5:f090,139035.0,139439.0,1566012014.449413,1566012015.469015,1566012014.959214,-2.686905707030007,-1.3730437188993756,-0.0523444741348671,-0.0318730252234836,Original,Unlabeled
18,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_149464-149857.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_149464-149857.png,5.0,0.7399258994055022,0.4597395947395096,42.8,0.8,0.8,1566011664.1566020171.ar5:f090,149464.0,149857.0,1566012040.835082,1566012041.826853,1566012041.330968,-2.41312954066721,-1.7382791981873689,-0.0469010777964098,-0.0383597304757558,Original,Unlabeled
19,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_152412-152819.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_152412-152819.png,19.0,1.172554313810663,0.5664339972126483,0.0,0.3157894736842105,0.9473684210526316,1566011664.1566020171.ar5:f090,152412.0,152819.0,1566012048.293608,1566012049.320799,1566012048.807204,-3.389060798343784,1.1470205387202037,-0.0636077422399184,0.011389996608939,Original,Unlabeled
20,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_161993-162399.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_161993-162399.png,13.0,1.0189030159476515,0.6030054973944992,0.0128205128205128,0.6923076923076923,0.7692307692307693,1566011664.1566020171.ar5:f090,161993.0,162399.0,1566012072.533815,1566012073.558477,1566012073.046146,-2.202871768528241,-1.7200974096806592,-0.0432564927507531,-0.0383922961022062,Original,Unlabeled
21,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_166115-166519.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_166115-166519.png,10.0,4.603903320050619,0.5054528023997767,19.42222222222222,0.9,0.9,1566011664.1566020171.ar5:f090,166115.0,166519.0,1566012082.962597,1566012083.982199,1566012083.472398,-4.980527386013214,4.003304404580172,-0.0905492690215927,0.0593370079442603,Original,Unlabeled
22,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_167009-167415.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_167009-167415.png,40.0,0.698695396577044,0.2428374644306075,3.908974358974359,0.4,0.5,1566011664.1566020171.ar5:f090,167009.0,167415.0,1566012085.224443,1566012086.249105,1566012085.736774,-4.241295926580757,1.7973853265780662,-0.0784964007034845,0.0229612203358754,Original,Unlabeled
23,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_180162-180566.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_180162-180566.png,8.0,0.9244272247979706,0.5557472169062301,0.0,0.25,1.0,1566011664.1566020171.ar5:f090,180162.0,180566.0,1566012118.501912,1566012119.521513,1566012119.011712,-3.1406140123079904,0.1074860642155512,-0.0593457817574832,-0.0065277272814908,Original,Unlabeled
24,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_182570-182974.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_182570-182974.png,6.0,0.8445031256584086,0.5141578647063647,1.4,0.3333333333333333,0.6666666666666666,1566011664.1566020171.ar5:f090,182570.0,182974.0,1566012124.594222,1566012125.613823,1566012125.104022,-1.5659931903442408,-2.753072240500011,-0.0339150017001259,-0.0556715777265727,Original,Unlabeled
25,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_183518-183934.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_183518-183934.png,37.0,1.453085500596948,0.6519506996585109,0.0075075075075075,0.3513513513513513,0.7567567567567568,1566011664.1566020171.ar5:f090,183518.0,183934.0,1566012126.992689,1566012128.042651,1566012127.5176702,-2.591023461146594,-0.2385002598729641,-0.0502567954004695,-0.0130732873733305,Original,Unlabeled
26,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_185768-186172.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_185768-186172.png,17.0,1.002061455451187,0.2432999835331789,32.5735294117647,0.8235294117647058,0.7058823529411765,1566011664.1566020171.ar5:f090,185768.0,186172.0,1566012132.685254,1566012133.704855,1566012133.195054,-4.286541856335367,2.199551300100996,-0.078784980870182,0.0291128634285282,Original,Unlabeled
27,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_192346-192752.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_192346-192752.png,12.0,0.6315165233034703,0.5170947460588013,0.0,0.25,1.0,1566011664.1566020171.ar5:f090,192346.0,192752.0,1566012149.327784,1566012150.352445,1566012149.840114,-3.896227262280647,1.527767475205081,-0.0721879038111633,0.0179543807900619,Original,Unlabeled
28,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_193061-193466.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_193061-193466.png,9.0,0.5144638860100367,0.4596514688281375,24.0,0.5555555555555556,0.8888888888888888,1566011664.1566020171.ar5:f090,193061.0,193466.0,1566012151.136754,1566012152.158886,1566012151.64782,-2.6754189785667246,0.0962258823663481,-0.0446907000629851,-0.0139178407118792,Original,Unlabeled
29,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_194804-195205.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_194804-195205.png,5.0,1.6201446351408302,0.5574207311049139,0.3,0.4,0.6,1566011664.1566020171.ar5:f090,194804.0,195205.0,1566012155.546596,1566012156.558608,1566012156.052602,-0.8767912004692454,-3.6354209431153337,-0.0172970224085049,-0.0682078263457766,Original,Unlabeled
30,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_208383-208786.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_208383-208786.png,7.0,0.900946122590446,0.6102159682003118,1.0,0.4285714285714285,0.5714285714285714,1566011664.1566020171.ar5:f090,208383.0,208786.0,1566012189.901861,1566012190.918933,1566012190.410397,-2.263852799039576,-1.046132458735911,-0.0441379604857128,-0.0264223020529616,Original,Unlabeled
31,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_221813-222226.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_221813-222226.png,55.0,2.4143895484556404,0.4855303791935276,7.314478114478114,0.4363636363636363,0.2909090909090909,1566011664.1566020171.ar5:f090,221813.0,222226.0,1566012223.880148,1566012224.92252,1566012224.401334,-4.077941895301744,2.370960370921179,-0.0627282752076102,0.0225038271136892,Original,Unlabeled
32,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_229643-230045.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_229643-230045.png,4.0,1.0081043870086246,0.6018534795668227,0.0,0.5,1.0,1566011664.1566020171.ar5:f090,229643.0,230045.0,1566012243.690274,1566012244.704816,1566012244.197545,-3.7437296573006336,2.70678732252595,-0.0692176612672549,0.0384981438530951,Original,Unlabeled
33,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_230420-230826.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_230420-230826.png,8.0,1.6542560886266582,0.6018864137635168,4.964285714285714,0.375,0.875,1566011664.1566020171.ar5:f090,230420.0,230826.0,1566012245.656106,1566012246.680768,1566012246.168437,-2.6347567079199403,0.9862584429205687,-0.0505166581801196,0.0087228828795663,Original,Unlabeled
34,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_231714-232134.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_231714-232134.png,28.0,0.5596891260675608,0.4604297751234403,0.5026455026455027,0.25,0.3928571428571428,1566011664.1566020171.ar5:f090,231714.0,232134.0,1566012248.929964,1566012249.990046,1566012249.460005,-0.8206300109738897,-3.1249403004333405,-0.0214245590881605,-0.0614397319178157,Original,Unlabeled
35,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_235751-236156.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_235751-236156.png,12.0,1.501488306717615,0.5217878682989185,0.0,0.1666666666666666,1.0,1566011664.1566020171.ar5:f090,235751.0,236156.0,1566012259.14369,1566012260.165822,1566012259.654756,-4.347959973448068,3.198279822605381,-0.0800899869952293,0.0471700073772162,Original,Unlabeled
36,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_240722-241152.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_240722-241152.png,30.0,1.3398179768269576,0.5137976967954834,0.5448275862068965,0.4,0.4666666666666667,1566011664.1566020171.ar5:f090,240722.0,241152.0,1566012271.720467,1566012272.80585,1566012272.263159,-2.839969873828939,1.668047961186555,-0.0529194462553688,0.0184784068043978,Original,Unlabeled
37,TOD_1566011664.1566020171.ar5:f090_entire_array_tslice_259659-259864.png,TOD_1566011664.1566020171.ar5:f090_snipTOD_tslice_259659-259864.png,4.0,2.046515505776611,0.5001270453839022,16.833333333333332,0.5,0.5,1566011664.1566020171.ar5:f090,259659.0,259864.0,1566012319.631626,1566012320.147752,1566012319.889689,-2.6598567042734103,1.4577870373102773,-0.049403057058121,0.0140755100035682,Original,Unlabeled
0,TOD_1566012321.1566020215.ar5:f090_entire_array_tslice_8835-9239.png,TOD_1566012321.1566020215.ar5:f090_snipTOD_tslice_8835-9239.png,5.0,0.9152111420136072,0.6265317357325321,0.0,0.4,1.0,1566012321.1566020215.ar5:f090,8835.0,9239.0,1566012342.503085,1566012343.522687,1566012343.012886,-1.141015038095448,-0.6006754060173541,-0.0246804910162593,-0.0189818515479358,Original,Unlabeled
1,TOD_1566012321.1566020215.ar5:f090_entire_array_tslice_15294-15694.png,TOD_1566012321.1566020215.ar5:f090_snipTOD_tslice_15294-15694.png,4.0,1.1725541873530554,0.583355786041549,0.8333333333333334,0.5,1.0,1566012321.1566020215.ar5:f090,15294.0,15694.0,1566012358.84454,1566012359.854022,1566012359.3492808,-1.0470502244477151,-1.5430213560034989,-0.0230482778327959,-0.0353023157645837,Original,Unlabeled
2,TOD_1566012321.1566020215.ar5:f090_entire_array_tslice_19582-19986.png,TOD_1566012321.1566020215.ar5:f090_snipTOD_tslice_19582-19986.png,6.0,2.7501240522455066,0.6103653708926698,0.0,0.3333333333333333,1.0,1566012321.1566020215.ar5:f090,19582.0,19986.0,1566012369.693304,1566012370.712906,1566012370.203105,-4.097986368518737,4.080767483467653,-0.0745349459160866,0.0607738004267098,Original,Unlabeled
3,TOD_1566012321.1566020215.ar5:f090_entire_array_tslice_36708-37060.png,TOD_1566012321.1566020215.ar5:f090_snipTOD_tslice_36708-37060.png,6.0,4.331764472682666,0.4646474484394475,29.666666666666668,0.5,0.5,1566012321.1566020215.ar5:f090,36708.0,37060.0,1566012413.02258,1566012413.91062,1566012413.4666,-1.2572885278530397,-0.6841585279969699,-0.0268562037542954,-0.0206189061815102,Original,Unlabeled
4,TOD_1566012321.1566020215.ar5:f090_entire_array_tslice_38924-39100.png,TOD_1566012321.1566020215.ar5:f090_snipTOD_tslice_38924-39100.png,4.0,1.3814111197156758,0.5244907858629252,28.5,0.5,0.5,1566012321.1566020215.ar5:f090,38924.0,39100.0,1566012418.629124,1566012419.071879,1566012418.850501,-3.580835574341714,3.623231231224104,-0.0667490186843792,0.0453447636366615,Original,Unlabeled
5,TOD_1566012321.1566020215.ar5:f090_entire_array_tslice_39447-39854.png,TOD_1566012321.1566020215.ar5:f090_snipTOD_tslice_39447-39854.png,23.0,1.1436144010013507,0.5294389278096071,0.0,0.3478260869565217,0.9565217391304348,1566012321.1566020215.ar5:f090,39447.0,39854.0,1566012419.952329,1566012420.979521,1566012420.465925,-2.486581565524768,1.4187437621734664,-0.0474783499427949,0.0162116167839565,Original,Unlabeled
6,TOD_1566012321.1566020215.ar5:f090_entire_array_tslice_42827-43229.png,TOD_1566012321.1566020215.ar5:f090_snipTOD_tslice_42827-43229.png,6.0,0.9960256329464487,0.4127290647065687,5.2,0.1666666666666666,0.1666666666666666,1566012321.1566020215.ar5:f090,42827.0,43229.0,1566012428.503827,1566012429.518368,1566012429.011098,-1.184626132935773,-0.968929065943098,-0.025274292346483,-0.024487228201568,Original,Unlabeled
7,TOD_1566012321.1566020215.ar5:f090_entire_array_tslice_54126-54532.png,TOD_1566012321.1566020215.ar5:f090_snipTOD_tslice_54126-54532.png,29.0,0.7437771267369747,0.2412670142707932,5.073891625615763,0.4137931034482758,0.5517241379310345,1566012321.1566020215.ar5:f090,54126.0,54532.0,1566012457.090624,1566012458.115286,1566012457.6029549,0.5066863046857787,-4.173093144238437,0.0030944037827352,-0.0793391947885508,Original,Unlabeled
8,TOD_1566012321.1566020215.ar5:f090_entire_array_tslice_62197-62603.png,TOD_1566012321.1566020215.ar5:f090_snipTOD_tslice_62197-62603.png,13.0,1.741469704883756,0.6729317754500337,0.0,0.2307692307692307,0.9230769230769232,1566012321.1566020215.ar5:f090,62197.0,62603.0,1566012477.510485,1566012478.535147,1566012478.022816,-1.5793315758524111,0.7216534795485033,-0.0320412096543274,0.0040940790850598,Original,Unlabeled
9,TOD_1566012321.1566020215.ar5:f090_entire_array_tslice_62916-63385.png,TOD_1566012321.1566020215.ar5:f090_snipTOD_tslice_62916-63385.png,8.0,0.9544619764749968,0.5920183375452034,2.25,0.625,0.625,1566012321.1566020215.ar5:f090,62916.0,63385.0,1566012479.329576,1566012480.513629,1566012479.921602,-2.8405044058095723,2.6751558956558443,-0.049531418940266,0.0313892903442146,Original,Unlabeled
0,TOD_1566528902.1566539399.ar5:f090_entire_array_tslice_0-209.png,TOD_1566528902.1566539399.ar5:f090_snipTOD_tslice_0-209.png,78.0,1.3641125569496917,0.2256737620583192,7.523143523143523,0.782051282051282,0.5512820512820513,1566528902.1566539399.ar5:f090,0.0,209.0,1566528900.782973,1566528901.309219,1566528901.046096,-6.061891636701226,-0.2505142717943881,-0.1100257727970995,-0.0129186858782097,Original,Unlabeled
1,TOD_1566528902.1566539399.ar5:f090_entire_array_tslice_24362-24766.png,TOD_1566528902.1566539399.ar5:f090_snipTOD_tslice_24362-24766.png,10.0,0.522724761087448,0.425119888269995,1.8,0.2,0.3,1566528902.1566539399.ar5:f090,24362.0,24766.0,1566528962.419566,1566528963.439168,1566528962.929367,-8.046316140441034,3.2398221531678324,-0.1438606407973731,0.047487031386573,Original,Unlabeled
2,TOD_1566528902.1566539399.ar5:f090_entire_array_tslice_39979-40382.png,TOD_1566528902.1566539399.ar5:f090_snipTOD_tslice_39979-40382.png,7.0,1.8488546431218724,0.5405697482817242,0.0,0.2857142857142857,1.0,1566528902.1566539399.ar5:f090,39979.0,40382.0,1566529001.931045,1566529002.948118,1566529002.439582,-3.2944367133652994,-3.612511072867599,-0.0625210437307886,-0.071146377026619,Original,Unlabeled
3,TOD_1566528902.1566539399.ar5:f090_entire_array_tslice_49933-50340.png,TOD_1566528902.1566539399.ar5:f090_snipTOD_tslice_49933-50340.png,18.0,0.8478466692841836,0.4736682345413263,0.0196078431372549,0.4444444444444444,1.0,1566528902.1566539399.ar5:f090,49933.0,50340.0,1566529027.114965,1566529028.142157,1566529027.628561,-8.024680646155897,3.829032301671537,-0.1428876824431494,0.0565681959655017,Original,Unlabeled
4,TOD_1566528902.1566539399.ar5:f090_entire_array_tslice_64546-64949.png,TOD_1566528902.1566539399.ar5:f090_snipTOD_tslice_64546-64949.png,6.0,0.9703546627034872,0.4636855302087592,50.93333333333333,0.5,1.0,1566528902.1566539399.ar5:f090,64546.0,64949.0,1566529064.086293,1566529065.103365,1566529064.594829,-4.757743269835466,-0.2794190887439773,-0.0875588616488076,-0.0132978261396353,Original,Unlabeled
5,TOD_1566528902.1566539399.ar5:f090_entire_array_tslice_85230-85635.png,TOD_1566528902.1566539399.ar5:f090_snipTOD_tslice_85230-85635.png,6.0,0.933831003097348,0.6896371564253476,0.0,0.3333333333333333,1.0,1566528902.1566539399.ar5:f090,85230.0,85635.0,1566529116.417433,1566529117.439566,1566529116.9285,-2.874110740373301,-3.9099741107795927,-0.0555573885290472,-0.0754198824417947,Original,Unlabeled
